Tempo_s,Corrente_A,Tensao_V,Temperatura_C
0.0,0.77,4.10087216511579,24.999999999999943
1.0,0.77,4.132185230109861,25.00154547228001
2.0,0.77,4.1319754649354685,25.003022748053237
3.0,0.77,4.131655845924543,25.00449056802276
4.0,0.77,4.131313619095248,25.005954437939202
5.0,0.77,4.130967817472939,25.007416409748085
6.0,0.77,4.130624636273016,25.008877459473393
7.0,0.77,4.130286303836869,25.01033813050214
8.0,0.77,4.12995386105606,25.011798711596978
9.0,0.77,4.12962770328577,25.013259371259174
10.0,0.77,4.129307919193123,25.014720198650572
11.0,0.77,4.128994400515573,25.016181230057622
12.0,0.77,4.128687605079078,25.01764248942063
13.0,0.77,4.128386280171087,25.019103922471537
14.0,0.77,4.128091095015077,25.020565526598496
15.0,0.77,4.127801792516323,25.02202725889524
16.0,0.77,4.127518339585385,25.023489071141853
17.0,0.77,4.127240631677521,25.024950909940433
18.0,0.77,4.126968491302652,25.02641271999636
19.0,0.77,4.126701876157067,25.02787444441719
20.0,0.77,4.126440717434892,25.02933602458879
21.0,0.77,4.126184874035628,25.03079740085007
22.0,0.77,4.125934331405553,25.032258513641516
23.0,0.77,4.125688914284139,25.03371930462336
24.0,0.77,4.125448596067445,25.035179716092095
25.0,0.77,4.125213301096802,25.03663969080187
26.0,0.77,4.124982970949729,25.038099163638407
27.0,0.77,4.124757425228644,25.039558082654874
28.0,0.77,4.124536485113397,25.041016397749935
29.0,0.77,4.124319989845326,25.042474056580463
30.0,0.77,4.1241077608832235,25.0439310083271
31.0,0.77,4.123899611256572,25.045387203535395
32.0,0.77,4.123695366091221,25.046842594093825
33.0,0.77,4.123495167935332,25.04829705006074
34.0,0.77,4.123299228458444,25.04975042526456
35.0,0.77,4.123104781266462,25.05120336261759
36.0,0.77,4.122915322543844,25.052654836305567
37.0,0.77,4.122727519394209,25.054105738190643
38.0,0.77,4.122544021475265,25.05555515313225
39.0,0.77,4.122362307491357,25.05700385048178
40.0,0.77,4.1221842948493155,25.058451058957814
41.0,0.77,4.1220081632689,25.05989739342501
42.0,0.77,4.121835197725284,25.06134225683773
43.0,0.77,4.121664182887286,25.06278608031469
44.0,0.77,4.121495859882734,25.064228468755104
45.0,0.77,4.121329532614339,25.06566964287628
46.0,0.77,4.121165477104174,25.067109434730703
47.0,0.77,4.121004365236804,25.06854710479434
48.0,0.77,4.120846023994384,25.069982777779224
49.0,0.77,4.120687682751963,25.07141845076411
50.0,0.77,4.120529341509543,25.072854123748993
51.0,0.77,4.12037501758543,25.074286240368664
52.0,0.77,4.120223261058765,25.075716084177902
53.0,0.77,4.120071504532099,25.07714592798714
54.0,0.77,4.119919748005434,25.078575771796377
55.0,0.77,4.119771849544541,25.080001252438485
56.0,0.77,4.119625565018521,25.08142490784795
57.0,0.77,4.1194792804925005,25.082848563257414
58.0,0.77,4.119332995966481,25.084272218666875
59.0,0.77,4.119190298020539,25.085690673381336
60.0,0.77,4.119048496640376,25.087107828036945
61.0,0.77,4.118906695260214,25.088524982692558
62.0,0.77,4.118764893880052,25.089942137348167
63.0,0.77,4.118626310795572,25.09135323161414
64.0,0.77,4.118488105387064,25.09276361467649
65.0,0.77,4.118349899978555,25.09417399773884
66.0,0.77,4.118211694570047,25.09558438080119
67.0,0.77,4.118076255594533,25.09698782862877
68.0,0.77,4.117940844758048,25.098391205913973
69.0,0.77,4.117805433921562,25.099794583199177
70.0,0.77,4.117670201949056,25.1011973486394
71.0,0.77,4.117536898141968,25.102593518350623
72.0,0.77,4.11740359433488,25.103989688061848
73.0,0.77,4.117270290527792,25.105385857773072
74.0,0.77,4.117137274132174,25.106780700119437
75.0,0.77,4.1170055684092794,25.108169489329114
76.0,0.77,4.1168738626863846,25.109558278538792
77.0,0.77,4.11674215696349,25.11094706774847
78.0,0.77,4.116610785617896,25.112333788346422
79.0,0.77,4.116480296671466,25.113715050017436
80.0,0.77,4.116349807725038,25.115096311688454
81.0,0.77,4.116219318778608,25.116477573359468
82.0,0.77,4.116089171002512,25.117856148383893
83.0,0.77,4.115959604726074,25.119230144217457
84.0,0.77,4.1158300384496345,25.120604140051018
85.0,0.77,4.115700472173196,25.121978135884582
86.0,0.77,4.11557154857234,25.123346169174855
87.0,0.77,4.115442733763989,25.124713193122243
88.0,0.77,4.115313918955638,25.12608021706963
89.0,0.77,4.1151853578371895,25.127444841402532
90.0,0.77,4.115057287666138,25.1288048219381
91.0,0.77,4.114929217495087,25.13016480247367
92.0,0.77,4.114801147324036,25.131524783009237
93.0,0.77,4.114673724009087,25.13287889559776
94.0,0.77,4.1145464368129785,25.13423177338594
95.0,0.77,4.114419149616869,25.135584651174124
96.0,0.77,4.114292122199225,25.13693530037408
97.0,0.77,4.11416566865714,25.138281026408787
98.0,0.77,4.114039215115056,25.139626752443494
99.0,0.77,4.113912761572972,25.140972478478197
100.0,0.77,4.113787017660963,25.142312472394167
101.0,0.77,4.113661454409651,25.14365100700253
102.0,0.77,4.11353589115834,25.144989541610887
103.0,0.77,4.1134105977651,25.14632603558525
104.0,0.77,4.113285989630869,25.147657347714137
105.0,0.77,4.113161381496638,25.148988659843024
106.0,0.77,4.113036773362406,25.15031997197191
107.0,0.77,4.1129129541302065,25.15164571931618
108.0,0.77,4.112789373209798,25.152969785648445
109.0,0.77,4.112665792289389,25.154293851980707
110.0,0.77,4.112542642267678,25.155615155693575
111.0,0.77,4.112420761384455,25.15692832258303
112.0,0.77,4.112298880501234,25.158241489472484
113.0,0.77,4.112176999618011,25.159554656361937
114.0,0.77,4.11205511873479,25.16086782325139
115.0,0.77,4.111933237851567,25.162180990140843
116.0,0.77,4.111811356968345,25.163494157030296
117.0,0.77,4.111690051086076,25.16480405830721
118.0,0.77,4.111570732717925,25.166102671861932
